 Step   rOH   Energy
2025      2.42929460    0.53182595E-01
2026      2.42979460    0.53242148E-01
2027      2.43029460    0.53301702E-01
2028      2.43079460    0.53361258E-01
2029      2.43129460    0.53420815E-01
2030      2.43179460    0.53480373E-01
2031      2.43229460    0.53539933E-01
2032      2.43279460    0.53599493E-01
2033      2.43329460    0.53659055E-01
2034      2.43379460    0.53718618E-01
2035      2.43429460    0.53778182E-01
2036      2.43479460    0.53837748E-01
2037      2.43529460    0.53897314E-01
2038      2.43579460    0.53956881E-01
2039      2.43629460    0.54016450E-01
2040      2.43679460    0.54076019E-01
2041      2.43729460    0.54135589E-01
2042      2.43779460    0.54195160E-01
2043      2.43829460    0.54254732E-01
2044      2.43879460    0.54314305E-01
2045      2.43929460    0.54373879E-01
2046      2.43979460    0.54433453E-01
2047      2.44029460    0.54493028E-01
2048      2.44079460    0.54552604E-01
2049      2.44129460    0.54612180E-01
2050      2.44179460    0.54671757E-01
2051      2.44229460    0.54731335E-01
2052      2.44279460    0.54790913E-01
2053      2.44329460    0.54850491E-01
2054      2.44379460    0.54910071E-01
2055      2.44429460    0.54969650E-01
2056      2.44479460    0.55029230E-01
2057      2.44529460    0.55088810E-01
2058      2.44579460    0.55148391E-01
2059      2.44629460    0.55207972E-01
2060      2.44679460    0.55267553E-01
2061      2.44729460    0.55327135E-01
2062      2.44779460    0.55386717E-01
2063      2.44829460    0.55446298E-01
2064      2.44879460    0.55505881E-01
2065      2.44929460    0.55565463E-01
2066      2.44979460    0.55625045E-01
2067      2.45029460    0.55684627E-01
2068      2.45079460    0.55744210E-01
2069      2.45129460    0.55803792E-01
2070      2.45179460    0.55863374E-01
2071      2.45229460    0.55922956E-01
2072      2.45279460    0.55982538E-01
2073      2.45329460    0.56042120E-01
2074      2.45379460    0.56101702E-01
2075      2.45429460    0.56161283E-01
2076      2.45479460    0.56220865E-01
2077      2.45529460    0.56280446E-01
2078      2.45579460    0.56340026E-01
2079      2.45629460    0.56399607E-01
2080      2.45679460    0.56459186E-01
2081      2.45729460    0.56518766E-01
2082      2.45779460    0.56578345E-01
2083      2.45829460    0.56637924E-01
2084      2.45879460    0.56697502E-01
2085      2.45929460    0.56757079E-01
2086      2.45979460    0.56816656E-01
2087      2.46029460    0.56876233E-01
2088      2.46079460    0.56935809E-01
2089      2.46129460    0.56995384E-01
2090      2.46179460    0.57054958E-01
2091      2.46229460    0.57114532E-01
2092      2.46279460    0.57174105E-01
2093      2.46329460    0.57233677E-01
2094      2.46379460    0.57293248E-01
2095      2.46429460    0.57352819E-01
2096      2.46479460    0.57412388E-01
2097      2.46529460    0.57471957E-01
2098      2.46579460    0.57531525E-01
2099      2.46629460    0.57591092E-01
2100      2.46679460    0.57650657E-01
2101      2.46729460    0.57710222E-01
2102      2.46779460    0.57769786E-01
2103      2.46829460    0.57829348E-01
2104      2.46879460    0.57888910E-01
2105      2.46929460    0.57948470E-01
2106      2.46979460    0.58008029E-01
2107      2.47029460    0.58067587E-01
2108      2.47079460    0.58127143E-01
2109      2.47129460    0.58186698E-01
2110      2.47179460    0.58246252E-01
2111      2.47229460    0.58305805E-01
2112      2.47279460    0.58365356E-01
2113      2.47329460    0.58424906E-01
2114      2.47379460    0.58484454E-01
2115      2.47429460    0.58544001E-01
2116      2.47479460    0.58603547E-01
2117      2.47529460    0.58663090E-01
2118      2.47579460    0.58722633E-01
2119      2.47629460    0.58782173E-01
2120      2.47679460    0.58841712E-01
2121      2.47729460    0.58901250E-01
2122      2.47779460    0.58960786E-01
2123      2.47829460    0.59020320E-01
2124      2.47879460    0.59079852E-01
2125      2.47929460    0.59139382E-01
2126      2.47979460    0.59198911E-01
2127      2.48029460    0.59258438E-01
2128      2.48079460    0.59317963E-01
2129      2.48129460    0.59377486E-01
2130      2.48179460    0.59437007E-01
2131      2.48229460    0.59496526E-01
2132      2.48279460    0.59556044E-01
2133      2.48329460    0.59615559E-01
2134      2.48379460    0.59675072E-01
2135      2.48429460    0.59734583E-01
2136      2.48479460    0.59794092E-01
2137      2.48529460    0.59853599E-01
2138      2.48579460    0.59913104E-01
2139      2.48629460    0.59972606E-01
2140      2.48679460    0.60032107E-01
2141      2.48729460    0.60091605E-01
2142      2.48779460    0.60151100E-01
2143      2.48829460    0.60210594E-01
2144      2.48879460    0.60270085E-01
2145      2.48929460    0.60329574E-01
2146      2.48979460    0.60389060E-01
2147      2.49029460    0.60448544E-01
2148      2.49079460    0.60508026E-01
2149      2.49129460    0.60567505E-01
2150      2.49179460    0.60626981E-01
2151      2.49229460    0.60686455E-01
2152      2.49279460    0.60745927E-01
2153      2.49329460    0.60805395E-01
2154      2.49379460    0.60864862E-01
2155      2.49429460    0.60924325E-01
2156      2.49479460    0.60983786E-01
2157      2.49529460    0.61043244E-01
2158      2.49579460    0.61102699E-01
2159      2.49629460    0.61162152E-01
2160      2.49679460    0.61221602E-01
2161      2.49729460    0.61281049E-01
2162      2.49779460    0.61340493E-01
2163      2.49829460    0.61399934E-01
2164      2.49879460    0.61459373E-01
2165      2.49929460    0.61518808E-01
2166      2.49979460    0.61578240E-01
2167      2.50029460    0.61637670E-01
2168      2.50079460    0.61697096E-01
2169      2.50129460    0.61756520E-01
2170      2.50179460    0.61815940E-01
2171      2.50229460    0.61875357E-01
2172      2.50279460    0.61934771E-01
2173      2.50329460    0.61994182E-01
2174      2.50379460    0.62053590E-01
2175      2.50429460    0.62112994E-01
2176      2.50479460    0.62172396E-01
2177      2.50529460    0.62231794E-01
2178      2.50579460    0.62291188E-01
2179      2.50629460    0.62350580E-01
2180      2.50679460    0.62409968E-01
2181      2.50729460    0.62469352E-01
2182      2.50779460    0.62528733E-01
2183      2.50829460    0.62588111E-01
2184      2.50879460    0.62647485E-01
2185      2.50929460    0.62706856E-01
2186      2.50979460    0.62766223E-01
2187      2.51029460    0.62825587E-01
2188      2.51079460    0.62884947E-01
2189      2.51129460    0.62944304E-01
2190      2.51179460    0.63003657E-01
2191      2.51229460    0.63063006E-01
2192      2.51279460    0.63122352E-01
2193      2.51329460    0.63181693E-01
2194      2.51379460    0.63241032E-01
2195      2.51429460    0.63300366E-01
2196      2.51479460    0.63359697E-01
2197      2.51529460    0.63419023E-01
2198      2.51579460    0.63478346E-01
2199      2.51629460    0.63537665E-01
2200      2.51679460    0.63596980E-01
2201      2.51729460    0.63656292E-01
2202      2.51779460    0.63715599E-01
2203      2.51829460    0.63774902E-01
2204      2.51879460    0.63834201E-01
2205      2.51929460    0.63893497E-01
2206      2.51979460    0.63952788E-01
2207      2.52029460    0.64012075E-01
2208      2.52079460    0.64071358E-01
2209      2.52129460    0.64130637E-01
2210      2.52179460    0.64189911E-01
2211      2.52229460    0.64249182E-01
2212      2.52279460    0.64308448E-01
2213      2.52329460    0.64367710E-01
2214      2.52379460    0.64426968E-01
2215      2.52429460    0.64486222E-01
2216      2.52479460    0.64545471E-01
2217      2.52529460    0.64604716E-01
2218      2.52579460    0.64663956E-01
2219      2.52629460    0.64723192E-01
2220      2.52679460    0.64782424E-01
2221      2.52729460    0.64841651E-01
2222      2.52779460    0.64900874E-01
2223      2.52829460    0.64960092E-01
2224      2.52879460    0.65019305E-01
2225      2.52929460    0.65078514E-01
2226      2.52979460    0.65137719E-01
2227      2.53029460    0.65196919E-01
2228      2.53079460    0.65256114E-01
2229      2.53129460    0.65315305E-01
2230      2.53179460    0.65374491E-01
2231      2.53229460    0.65433672E-01
2232      2.53279460    0.65492849E-01
2233      2.53329460    0.65552020E-01
2234      2.53379460    0.65611187E-01
2235      2.53429460    0.65670350E-01
2236      2.53479460    0.65729507E-01
2237      2.53529460    0.65788660E-01
2238      2.53579460    0.65847807E-01
2239      2.53629460    0.65906950E-01
2240      2.53679460    0.65966088E-01
2241      2.53729460    0.66025220E-01
2242      2.53779460    0.66084348E-01
2243      2.53829460    0.66143471E-01
2244      2.53879460    0.66202589E-01
2245      2.53929460    0.66261702E-01
2246      2.53979460    0.66320809E-01
2247      2.54029460    0.66379912E-01
2248      2.54079460    0.66439009E-01
2249      2.54129460    0.66498102E-01
2250      2.54179460    0.66557189E-01
2251      2.54229460    0.66616270E-01
2252      2.54279460    0.66675347E-01
2253      2.54329460    0.66734418E-01
2254      2.54379460    0.66793485E-01
2255      2.54429460    0.66852545E-01
2256      2.54479460    0.66911601E-01
2257      2.54529460    0.66970651E-01
2258      2.54579460    0.67029696E-01
2259      2.54629460    0.67088735E-01
2260      2.54679460    0.67147769E-01
2261      2.54729460    0.67206797E-01
2262      2.54779460    0.67265820E-01
2263      2.54829460    0.67324838E-01
2264      2.54879460    0.67383850E-01
2265      2.54929460    0.67442856E-01
2266      2.54979460    0.67501857E-01
2267      2.55029460    0.67560852E-01
2268      2.55079460    0.67619842E-01
2269      2.55129460    0.67678826E-01
2270      2.55179460    0.67737804E-01
2271      2.55229460    0.67796777E-01
2272      2.55279460    0.67855744E-01
2273      2.55329460    0.67914705E-01
2274      2.55379460    0.67973661E-01
2275      2.55429460    0.68032610E-01
2276      2.55479460    0.68091554E-01
2277      2.55529460    0.68150492E-01
2278      2.55579460    0.68209424E-01
2279      2.55629460    0.68268350E-01
2280      2.55679460    0.68327271E-01
2281      2.55729460    0.68386185E-01
2282      2.55779460    0.68445094E-01
2283      2.55829460    0.68503996E-01
2284      2.55879460    0.68562893E-01
2285      2.55929460    0.68621783E-01
2286      2.55979460    0.68680668E-01
2287      2.56029460    0.68739546E-01
2288      2.56079460    0.68798418E-01
2289      2.56129460    0.68857284E-01
2290      2.56179460    0.68916145E-01
2291      2.56229460    0.68974998E-01
2292      2.56279460    0.69033846E-01
2293      2.56329460    0.69092688E-01
2294      2.56379460    0.69151523E-01
2295      2.56429460    0.69210352E-01
2296      2.56479460    0.69269175E-01
2297      2.56529460    0.69327991E-01
2298      2.56579460    0.69386801E-01
2299      2.56629460    0.69445605E-01
2300      2.56679460    0.69504402E-01
2301      2.56729460    0.69563193E-01
2302      2.56779460    0.69621978E-01
2303      2.56829460    0.69680756E-01
2304      2.56879460    0.69739528E-01
2305      2.56929460    0.69798293E-01
2306      2.56979460    0.69857052E-01
2307      2.57029460    0.69915804E-01
2308      2.57079460    0.69974549E-01
2309      2.57129460    0.70033289E-01
2310      2.57179460    0.70092021E-01
2311      2.57229460    0.70150747E-01
2312      2.57279460    0.70209466E-01
2313      2.57329460    0.70268179E-01
2314      2.57379460    0.70326885E-01
2315      2.57429460    0.70385584E-01
2316      2.57479460    0.70444276E-01
2317      2.57529460    0.70502962E-01
2318      2.57579460    0.70561641E-01
2319      2.57629460    0.70620313E-01
2320      2.57679460    0.70678978E-01
2321      2.57729460    0.70737637E-01
2322      2.57779460    0.70796289E-01
2323      2.57829460    0.70854933E-01
2324      2.57879460    0.70913571E-01
2325      2.57929460    0.70972202E-01
2326      2.57979460    0.71030826E-01
2327      2.58029460    0.71089443E-01
2328      2.58079460    0.71148053E-01
2329      2.58129460    0.71206656E-01
2330      2.58179460    0.71265252E-01
2331      2.58229460    0.71323841E-01
2332      2.58279460    0.71382423E-01
2333      2.58329460    0.71440998E-01
2334      2.58379460    0.71499565E-01
2335      2.58429460    0.71558126E-01
2336      2.58479460    0.71616679E-01
2337      2.58529460    0.71675225E-01
2338      2.58579460    0.71733764E-01
2339      2.58629460    0.71792296E-01
2340      2.58679460    0.71850820E-01
2341      2.58729460    0.71909337E-01
2342      2.58779460    0.71967847E-01
2343      2.58829460    0.72026350E-01
2344      2.58879460    0.72084845E-01
2345      2.58929460    0.72143333E-01
2346      2.58979460    0.72201814E-01
2347      2.59029460    0.72260287E-01
2348      2.59079460    0.72318752E-01
2349      2.59129460    0.72377211E-01
2350      2.59179460    0.72435661E-01
2351      2.59229460    0.72494105E-01
2352      2.59279460    0.72552541E-01
2353      2.59329460    0.72610969E-01
2354      2.59379460    0.72669390E-01
2355      2.59429460    0.72727803E-01
2356      2.59479460    0.72786208E-01
2357      2.59529460    0.72844606E-01
2358      2.59579460    0.72902997E-01
2359      2.59629460    0.72961379E-01
2360      2.59679460    0.73019754E-01
2361      2.59729460    0.73078122E-01
2362      2.59779460    0.73136481E-01
2363      2.59829460    0.73194833E-01
2364      2.59879460    0.73253178E-01
2365      2.59929460    0.73311514E-01
2366      2.59979460    0.73369842E-01
2367      2.60029460    0.73428163E-01
2368      2.60079460    0.73486476E-01
2369      2.60129460    0.73544781E-01
2370      2.60179460    0.73603079E-01
2371      2.60229460    0.73661368E-01
2372      2.60279460    0.73719649E-01
2373      2.60329460    0.73777923E-01
2374      2.60379460    0.73836188E-01
2375      2.60429460    0.73894446E-01
2376      2.60479460    0.73952695E-01
2377      2.60529460    0.74010937E-01
2378      2.60579460    0.74069170E-01
2379      2.60629460    0.74127396E-01
2380      2.60679460    0.74185613E-01
2381      2.60729460    0.74243822E-01
2382      2.60779460    0.74302024E-01
2383      2.60829460    0.74360217E-01
2384      2.60879460    0.74418401E-01
2385      2.60929460    0.74476578E-01
2386      2.60979460    0.74534747E-01
2387      2.61029460    0.74592907E-01
2388      2.61079460    0.74651059E-01
2389      2.61129460    0.74709203E-01
2390      2.61179460    0.74767338E-01
2391      2.61229460    0.74825465E-01
2392      2.61279460    0.74883584E-01
2393      2.61329460    0.74941695E-01
2394      2.61379460    0.74999797E-01
2395      2.61429460    0.75057891E-01
2396      2.61479460    0.75115976E-01
2397      2.61529460    0.75174053E-01
2398      2.61579460    0.75232122E-01
2399      2.61629460    0.75290182E-01
2400      2.61679460    0.75348234E-01
2401      2.61729460    0.75406277E-01
